timeId,name,affiliateId,count,nameEn
16,"Filmnegative, Ordner 154 (Freiburg 1980)",1298,214,"Film negatives, folders 154 (Freiburg 1980)"
16,Wasserwirtschaftsamt Buchen,853,212,Wasserwirtschaftsamt Book
16,"Gerig, Uwe (Fotograf)",161,209,"Gerig, Uwe (Photographer)"
16,"Morgenstern, Barbara (Fotograf)",671,207,"Morgenstern, Barbara (Photographer)"
16,VEB Märkische Möbelwerke Trebbin,16187,200,VEB Möbelwerke Trebbin Märkische
16,"Kultusministerium, Abt. Kunst, Ref. Denkmalpflege",2675,199,"Ministry of Culture, Abt. Art, Ref. Monuments"
16,Forstamt Sinsheim,8509,198,Forstamt Sinsheim
16,Forstamt Mosbach,1446,198,Forstamt Mosbach
16,"Filmnegative, Ordner 907 Paneuropa Union",16649,194,"Film negatives, folders 907 Paneurope"
16,Forstbezirk Alpirsbach,12443,191,Forestry District Alpirsbach
16,"Peter, Richard jun. (Fotograf)",2297,182,"Peter, Richard jun. (Photographer)"
16,"Filmnegative, Ordner 119 Badenweiler",1682,178,"Film negatives, folders 119 Badenweiler"
16,"Filmnegative, Ordner 153 (Ordner 153)",1968,177,"Film negatives, 153 folders (folder 153)"
16,Bildarchiv Foto Marburg (Marburg),420,176,Bildarchiv Foto Marburg (Marburg)
16,"Filmnegative, Ordner 507 Autosport",1945,173,"Film negatives, folders 507 Autosport"
16,"Rössler, Günter",4542,173,"Rössler, Günter"
17,Messbildstelle Dresden (Fotograf),195,8559,MESSBILDSTELLE Dresden (Photographer)
17,"Höhne, Erich (Fotograf)",4,8422,"Höhne, Erich (Photographer)"
17,"Weimer, Friedrich (Fotograf)",44,6848,"Weimer, Friedrich (Photographer)"
17,Willy Pragher,27,5788,Willy Pragher
17,"Rapp, Günter (Fotograf)",525,3763,"Rapp, Günter (Photographer)"
17,"Morgenstern, Klaus (Fotograf)",54,2896,"Morgenstern, Klaus (Photographer)"
17,"Morgenstern, Barbara (Fotograf)",671,2742,"Morgenstern, Barbara (Photographer)"
17,Marlis Decker,364,2702,Marlis Decker
17,"Trumpold, Heidrun (Fotograf)",4900,2446,"Trumpold, Heidrun (Photographer)"
17,"Merkler, Erich, Grosselfingen",1055,2253,"Merkler, Erich, Grosselfingen"
17,"Borchert, Christian (Fotograf)",1148,2022,"Borchert, Christian (photographer)"
17,Bundesbahndirektion Karlsruhe,205,1747,Bundesbahndirektion Karlsruhe
17,VEB Möbelkombinat Dresden-Hellerau,165,1582,VEB Kombinat furniture Dresden-Hellerau
17,"Nosko, Eugen (Fotograf)",193,1537,"Nosko, Eugen (Photographer)"
17,Landesgewerbeamt Direktion Karlsruhe,1728,1293,Landesgewerbeamt Directorate Karlsruhe
17,Alexej von Assaulenko-Kulturstiftung,715,1287,Alexej von Assaulenko Cultural Foundation
17,"Assaulenko, Alexej von",716,1287,"Assaulenko, Alexej von"
17,"Hildebrand, Gustav (Fotograf)",58,1281,"Hildebrand, Gustav (Photographer)"
17,"Gerig, Uwe (Fotograf)",161,1129,"Gerig, Uwe (Photographer)"
17,"Danigel, Gerd (Fotograf)",1956,1058,"Danigel, Gerd (Photographer)"
17,"Filmnegative, Ordner 892 Nobelpreisträger",1185,997,"Film negatives, folders 892 Nobel Laureates"
17,VEB Thüringer Möbelkombinat Suhl,6299,991,VEB Kombinat Suhl Thüringer Furniture
17,VEB Möbelkombinat Ribnitz-Damgarten,135,809,VEB Kombinat furniture Ribnitz-Damgarten
17,SDR 1,429,774,SDR 1
17,VEB Möbelkombinat Zeulenroda-Triebes (ZEUTRIE),3968,747,VEB Kombinat furniture Zeulenroda-Triebes (ZEUTRIE)
17,VEB Möbelkombinat Berlin (MKB),8506,732,VEB Kombinat Berlin Furniture (MKB)
17,"Filmnegative, Ordner 491 Deutsche Bundesbahn",368,694,"Film negatives, folders 491 German Federal Railways"
17,"Bibliothek der Universität Konstanz,",448,648,"Library of the University of Konstanz,"
17,"Pohl, Erich (Fotograf)",5,624,"Pohl, Erich (Photographer)"
17,VEB Möbelkombinat Dessau,6874,590,VEB Kombinat Dessau Furniture
17,VEB Möbelkombinat Berlin <MKB>,4925,546,VEB Kombinat Berlin Furniture <MKB>
17,"Math. Forschungsinst.,",1001,526,"Math. Research Institutions.,"
17,"Helbig, Konrad (Fotograf)",544,498,"Helbig, Konrad (Photographer)"
17,"Schumacher, Klaus-Dieter (Fotograf)",32,475,"Schumacher, Klaus-Dieter (Photographer)"
17,"Universitätsbibliothek der Universität Heidelberg,",70,469,"University Library, University of Heidelberg,"
17,Lichtbildnerei der Baubehörde,242,450,Lichtbildnerei the building authority
17,"Filmnegative, Ordner 0029 Berlin 1960",2315,405,"Film negatives, folders 0029 Berlin 1960"
17,Forum für Nachlässe von Künstlerinnen und Künstlern e.V.,2214,393,Forum for estates of artists eV
17,"Filmnegative, Ordner 1884 Bauen Freiburg",5991,369,"Film negatives, folders 1884 Building Freiburg"
17,"Adelmann von Adelmannsfelden, Joseph Anselm",10793,368,"Adelmann of Adelmannsfelden, Joseph Anselm"
17,"Filmnegative, Ordner 154 (Freiburg 1980)",1298,345,"Film negatives, folders 154 (Freiburg 1980)"
17,Badischer Sportbund Nord e.V.,611,323,Baden Sports Association North e.V.
17,Kreiseinrichtungen,4062,318,District Facilities
17,VEB Möbelkombinat Zeulenroda-Triebes <ZEUTRIE>,8273,313,VEB Kombinat furniture Zeulenroda-Triebes <ZEUTRIE>
17,"Höhne, Erich",2092,306,"Höhne, Erich"
17,Universitätsbibliothek,574,297,University Library
17,Vandenhoeck & Ruprecht,381,276,Vandenhoeck & Ruprecht
17,"Fessel, Michael D.",2215,269,"Bondage, Michael D."
17,"Späth, Lothar; Politiker, Ministerpräsident von Baden-Württemberg, 1937- | 11861584X",22593,263,"Späth, Lothar; Politician, Prime Minister of Baden-Württemberg, 1937- | 11861584X"
17,SDR 2,681,255,SDR 2
17,"Robert Schmitt, Fotograf Staatsarchiv Darmstadt",5191,236,"Robert Schmitt, Photographer Staatsarchiv Darmstadt"
17,"Geisel, Alfred",8761,234,"Geisel, Alfred"
17,Frisörmuseum,4314,234,Barber Museum
17,"Filmnegative, Ordner 0804 Ausstellungen Berlin",14710,225,"Film negatives, folders 0804 Exhibitions Berlin"
17,"Rous, André (Fotograf)",2,223,"Rous, André (Photographer)"
17,Sagner,16167,221,Sagner
17,Bundesinst. für Ostwiss. u. Internat. Studien,6782,217,Bundesinst. for Ostwiss. u. Internat. Studies
17,Technoseum,755,214,Technoseum
17,"Vandenhoeck & Ruprecht,",4660,213,"Vandenhoeck & Ruprecht,"
17,Hochschule für Kunst und Design Halle (Burg Giebichenstein),8750,212,University of Art and Design Halle (Burg Giebichenstein)
17,SDR 4,780,210,SDR 4
17,Forstbezirk Alpirsbach,12443,202,Forestry District Alpirsbach
17,VEB Märkische Möbelwerke Trebbin,16187,192,VEB Möbelwerke Trebbin Märkische
17,VEB Möbelkombinat Hellerau,2792,184,VEB Kombinat Hellerau furniture
17,"Flurbereinigungsamt Sinsheim, Außenstelle Heidelberg",39509,183,"Land Consolidation Office Sinsheim, Heidelberg branch"
17,Marils Decker,43804,180,Marils Decker
17,VEB Metallwaren Naumburg,3033,178,VEB metalware Naumburg
17,Artothek Eckernförde,3071,174,Artothek Eckernförde
17,"Möller, Dieter (Fotograf)",12532,174,"Möller, Dieter (Photographer)"
17,"Hussel, Christian",19870,174,"Hussel, Christian"
17,Landwirtschaftsamt Horb,9306,173,Landwirtschaftsamt Horb
17,"Schneider, Erich; Politiker (CDU), Landtagspräsident, 1933-",26548,171,"Schneider, Erich; Politician (CDU), President of Parliament, 1933-"
17,Forstamt Buchen,898,168,Forstamt Book
17,"Teufel, Erwin; Politiker, Ministerpräsident von Baden-Württemberg, 1939-",691,164,"Devil, Erwin; Politician, Prime Minister of Baden-Württemberg, 1939-"
17,Forstdirektion Karlsruhe,2845,164,Forstdirektion Karlsruhe
17,"Filmnegative, Ordner 95 Bodensee",589,160,"Film negatives, folder 95 Bodensee"
17,"Filmnegative, Ordner 122 Lörrach",4069,157,"Film negatives, folders 122 Lörrach"
17,Flurbereinigungsamt Karlsruhe,8167,156,Land Consolidation Office Karlsruhe
17,Forstamt Mosbach,1446,151,Forstamt Mosbach
17,"Vollmer, Kurt",20516,145,"Vollmer, Kurt"
17,Kunsthalle zu Kiel,1756,144,Kunsthalle zu Kiel
17,"Eser, Albin (1935-)",2934,144,"Eser, Albin (1935-)"
17,"Schwandner, Gerd",2470,141,"Schwandner, Gerd"
17,"Schinkel, Karl Friedrich",8354,141,"Schinkel, Karl Friedrich"
17,"Weng, Gerhard (Gerd); Politiker (CDU), 1916-1988",54119,139,"Weng, Gerhard (Gerd); Politician (CDU), 1916-1988"
17,"Filmnegative, Ordner 147 Kaiserstuhl",2757,138,"Film negatives, folders 147 Kaiserstuhl"
17,Deutsches Architekturmuseum (Frankfurt (Main)),5208,136,German Architecture Museum (Frankfurt (Main))
17,"Schlauch, Rezzo; Politiker (Grüne)",2579,136,"Hose, Rezzo; Politicians (Green)"
17,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,135,University Museum of Art and Cultural History (Marburg)
17,"Pfister, Ernst; Politiker (FDP), 1947-",2467,134,"Pfister, Ernst; Politician (FDP), 1947-"
17,"Lang, Ulrich; Politiker (SPD), 1933-",8763,133,"Lang, Ulrich; Politician (SPD), 1933-"
17,Staatliches Hochbauamt (B) Baden-Baden,9163,133,State Hochbauamt (B) Baden-Baden
17,"Enderlein, Hinrich; Politiker (FDP)",60758,132,"Enderlein, Hinrich; Politician (FDP)"
17,"Lang, Ulrich",8762,131,"Lang, Ulrich"
17,"Sagner,",436,130,"Sagner,"
17,"Filmnegative, Ordner 0025 Berlin Ost",7542,125,"Film negatives, folders 0025 Berlin East"
17,"Haag, Friedrich",2464,124,"Haag, Friedrich"
17,"Dörr, Margarete; Historikerin, 1928-",8819,124,"Dorr, Margaret; Historian, 1928-"
17,"VEB Möbelkombinat ""neuzera"" Rathenow",1769,122,"VEB Kombinat furniture ""neuzera"" Rathenow"
17,"Pertschi, Ottmar",7616,121,"Pertschi, Ottmar"
18,Messbildstelle Dresden (Fotograf),195,8432,MESSBILDSTELLE Dresden (Photographer)
18,SDR 1,429,5828,SDR 1
18,"Schumacher, Klaus-Dieter (Fotograf)",32,3303,"Schumacher, Klaus-Dieter (Photographer)"
18,"Morgenstern, Klaus (Fotograf)",54,3277,"Morgenstern, Klaus (Photographer)"
18,SWR 4,2038,2198,SWR 4
18,Marlis Decker,364,2146,Marlis Decker
18,"Bibliothek der Universität Konstanz,",448,2035,"Library of the University of Konstanz,"
18,"Borchert, Christian (Fotograf)",1148,1825,"Borchert, Christian (photographer)"
18,"Richter, Regine (Fotograf)",61,1398,"Richter, Regine (Photographer)"
18,Frisörmuseum,4314,1375,Barber Museum
18,S 4,4973,1267,S 4
18,"Nessler, Walter",57,1179,"Nessler, Walter"
18,"Universitätsbibliothek der Universität Heidelberg,",70,1077,"University Library, University of Heidelberg,"
18,"Teufel, Erwin; Politiker, Ministerpräsident von Baden-Württemberg, 1939-",691,1042,"Devil, Erwin; Politician, Prime Minister of Baden-Württemberg, 1939-"
18,"Lüttig, Matthias (Fotograf)",56,996,"Lüttig, Matthias (Photographer)"
18,SWF 1,1194,991,SWF 1
18,"Ahlers, Henrik (Fotograf)",119,845,"Ahlers, Henrik (Photographer)"
18,"Otto, Gerhard (Fotograf)",75,782,"Otto, Gerhard (Photographer)"
18,"Bregulla, Siegfried (Fotograf)",797,711,"Bregulla, Siegfried (Photographer)"
18,"Reinecke, Hans (Fotograf)",11,708,"Reinecke, Hans (Photographer)"
18,Südwest 3,6011,640,West 3
18,"Kunert, Dietrich (Fotograf)",136,624,"Kunert, Dietrich (Photographer)"
18,"Hildebrand, Gustav (Fotograf)",58,590,"Hildebrand, Gustav (Photographer)"
18,"Krause, Siegfried (Fotograf)",1434,585,"Krause, Siegfried (Photographer)"
18,"Oettinger, Günther H.; Politiker (CDU), 1953-",689,565,"Oettinger, Günther H .; Politician (CDU), 1953-"
18,Fink,2862,473,Finch
18,"Maurer, Ulrich; Politiker (SPD/Linke)",688,465,"Maurer, Ulrich; Politician (SPD / Left)"
18,"Technische Universität Kaiserslautern, Fachbereich Informatik",7943,425,"Technical University of Kaiserslautern, Department of computer science"
18,Bundesbahndirektion Karlsruhe,205,409,Bundesbahndirektion Karlsruhe
18,Vandenhoeck & Ruprecht,381,371,Vandenhoeck & Ruprecht
18,"Spöri, Dieter; Politiker (SPD)",8706,358,"Spöri, Dieter; Politician (SPD)"
18,"Technische Universität Kaiserslautern, Fachbereich Mathematik",13118,358,"University of Kaiserslautern, Department of Mathematics"
18,"Rous, André (Fotograf)",2,355,"Rous, André (Photographer)"
18,Unbekannt,7886,354,Unknown
18,"Boswank, Herbert (Fotograf)",8786,335,"Boswank, Herbert (Photographer)"
18,"Gerig, Uwe (Fotograf)",161,327,"Gerig, Uwe (Photographer)"
18,Schöningh,10470,326,Schöningh
18,"Höhne, Erich (Fotograf)",4,293,"Höhne, Erich (Photographer)"
18,"Pohl, Erich (Fotograf)",5,293,"Pohl, Erich (Photographer)"
18,"Mayer-Vorfelder, Gerhard; Politiker (CDU); Sportfunktionär, 1933-",3696,293,"Mayer-Vorfelder, Gerhard; Politician (CDU); Sports official, 1933-"
18,"Fink,",6984,293,"Fink,"
18,SWR 1,9584,292,SWR 1
18,Luftbildvertrieb und Werbebüro Gerhard Otto (Fotograf),14564,284,Aerial view sales and advertising agency Gerhard Otto (Photographer)
18,"Starke, Werner (Fotograf)",168,279,"Strong, Werner (Photographer)"
18,"Schlauch, Rezzo; Politiker (Grüne)",2579,249,"Hose, Rezzo; Politicians (Green)"
18,"Schäfer, Harald B.; Politiker (SPD), 1938-2013",12033,245,"Shepherd, Harald B .; Politician (SPD), 1938-2013"
18,"Bach, Johann Sebastian",23245,243,"Bach, Johann Sebastian"
18,"Mathematisches Forschungsinstitut,",3892,236,"Mathematical Research Institute,"
18,"ZDV Universität Tübingen,",1110,233,"ZDV Tübingen University,"
18,"Vandenhoeck & Ruprecht,",4660,229,"Vandenhoeck & Ruprecht,"
18,Sagner,16167,225,Sagner
18,SWR 2,5928,218,SWR 2
18,"Math. Forschungsinst.,",1001,211,"Math. Research Institutions.,"
18,Museumshof Lensahn,1876,210,Museumshof Lensahn
18,Schulamt Freudenstadt,5920,201,Lea Freudenstadt
18,"Technische Universität Kaiserslautern, Fachbereich Physik",9543,198,"University of Kaiserslautern, Department of Physics"
18,Kreiseinrichtungen,4062,190,District Facilities
18,"Danigel, Gerd (Fotograf)",1956,187,"Danigel, Gerd (Photographer)"
18,"Schöningh,",11930,181,"Schöningh,"
18,DFKI,1402,177,DFKI
18,"Leiderer, Paul (1944-)",11539,177,"Leiderer, Paul (1944-)"
18,"Petrík, Ivo (Fotograf)",1465,176,"Petrík, Ivo (Photographer)"
18,Deutsches Forschungszentrum für Künstliche Intelligenz,1404,175,German Research Centre for Artificial Intelligence
18,Universitätsbibliothek der Universität Stuttgart,3100,175,University Library of the University of Stuttgart
18,"Späth, Lothar; Politiker, Ministerpräsident von Baden-Württemberg, 1937- | 11861584X",22593,171,"Späth, Lothar; Politician, Prime Minister of Baden-Württemberg, 1937- | 11861584X"
18,"Universitätsbibliothek der Universität Stuttgart,",5853,169,"University Library of the University of Stuttgart,"
18,"Weimer, Michael (Fotograf)",38,165,"Weimer, Michael (Photographer)"
18,"Schavan, Annette; Politikerin, Ministerin, 1955-",3667,160,"Schavan, Annette; Politician, minister, 1955-"
18,"Bunge, Roland (Fotograf)",17243,156,"Bunge, Roland (Photographer)"
18,"Vetter, Erwin; Politiker (CDU), 1937-",15612,155,"Cousin, Erwin; Politician (CDU), 1937-"
18,Universitätsbibliothek,574,148,University Library
18,"Schlierer, Rolf",8705,143,"Schlierer, Rolf"
18,Forum für Nachlässe von Künstlerinnen und Künstlern e.V.,2214,140,Forum for estates of artists eV
18,"Schinkel, Karl Friedrich",8354,136,"Schinkel, Karl Friedrich"
18,"Akademie für Technikfolgenabschätzung in Baden-Württemberg,",4696,131,"Academy for Technology Assessment in Baden-Württemberg,"
18,"Solinger, Helga; Politikerin (SPD), 1939-",22315,130,"Solinger, Helga; Politician (SPD), 1939-"
18,Bundesinst. für Ostwiss. und Internat. Studien,4812,127,Bundesinst. for Ostwiss. and boarding. Studies
18,"Eser, Albin (1935-)",2934,126,"Eser, Albin (1935-)"
18,"Universität Mannheim / ZEW,",12886,125,"University of Mannheim / ZEW,"
18,"Bütikofer, Reinhard",13733,124,"Bütikofer, Reinhard"
18,"Wirtgen, Steffen (Fotograf)",31631,124,"Wirtgen, Steffen (Photographer)"
18,"Bender, Birgitt; Politikerin (Grüne), 1956-",15014,120,"Bender, Birgitt; Politician (Greens), 1956-"
18,"Pfister, Ernst; Politiker (FDP), 1947-",2467,119,"Pfister, Ernst; Politician (FDP), 1947-"
18,"Universität Mannheim / Institut für Informatik,",6245,115,"University of Mannheim / Department of computer science,"
18,"Brechtken, Rainer",2462,115,"Brechtken, Rainer"
18,Wella AG,15380,112,Wella AG
18,"Elbert, Thomas",3630,109,"Elbert, Thomas"
18,"Goll, Ulrich; Politiker (FDP), Justizminister von Baden-Württemberg, 1950-",9585,109,"Goll, Ulrich; Politician (FDP), Minister of Justice of Baden-Württemberg, 1950-"
18,Artothek Eckernförde,3071,108,Artothek Eckernförde
18,"Fakultät für Mathematik und Informatik,",24533,108,"Faculty of mathematics and computer science,"
18,"Mannheimer Zentrum für Europäische Sozialforschung,",14080,108,"Mannheim Centre for European Social Research,"
18,"Sagner,",436,107,"Sagner,"
18,"Unger-Soyka, Brigitte",18866,106,"Unger-Soyka, Brigitte"
18,Vandenhoeck und Ruprecht,394,101,Vandenhoeck and Ruprecht
18,"Torke, Horst (Fotograf)",35901,101,"Torke, Horst (Photographer)"
18,"Schultz-Hector, Marianne; Politikerin (CDU)",26739,99,"Schultz-Hector, Marianne; Politician (CDU)"
18,"Otto, Gerhard",8632,98,"Otto, Gerhard"
18,"Schink, Bernhard",6763,98,"Schink, Bernhard"
18,"Drexler, Wolfgang; Politiker (SPD)",3569,97,"Drexler, Wolfgang; Politician (SPD)"
18,"Univ.-Bibl.,",25487,96,"Univ.-Bibl.,"
19,MIK-Center Berlin GmbH (Fotograf),253,6545,MIK-Center Berlin GmbH (Photographer)
19,Deutsche Forschungsgemeinschaft,13,6235,German Research Foundation
19,Limpurg-Gaildorfer Erbschenkenarchiv,162,3097,Limpurg-Gaildorfer Erbschenkenarchiv
19,"Großherzogliches Justizdepartement, Lehenhof",351,1661,"Großherzogliches Justizdepartement, Lehenhof"
19,Kanzlei,654,1501,Chancellery
19,Bayerisches Nationalmuseum (München),917,1140,Bavarian National Museum (Munich)
19,SLUB Dresden,5306,1106,SLUB Dresden
19,Kloster Bronnbach,2340,942,Monastery Bronnbach
19,Friedberg-Scheer,1318,862,Friedberg-Scheer
19,Müller,914,837,Miller
19,Endter,9807,759,Endter
19,Haenlin,7859,739,Haenlin
19,"Stryk, Samuel (1640-1710)",2329,708,"Stryk, Samuel (1640-1710)"
19,Henckelius,322,701,Henckelius
19,Mullerus,7940,668,Mullerus
19,Meyer,882,654,Meyer
19,"Richter, Regine (Fotograf)",61,612,"Richter, Regine (Photographer)"
19,Nisius,2003,611,Nisius
19,Mayr,784,608,Mayr
19,Stadt Mainz,2295,601,City Mainz
19,Gesamtarchiv Schenk von Stauffenberg,140,588,Gesamtarchiv Schenk von Stauffenberg
19,Leopold Adler,7885,571,Leopold Adler
19,Bencard,4502,554,Bencard
19,Reusner,231,549,Reusner
19,Messbildstelle Dresden (Fotograf),195,541,MESSBILDSTELLE Dresden (Photographer)
19,Mayer,2896,491,Mayer
19,"Fürst, Paul & Gerhard, Christoph",9775,474,"Prince, Paul & Gerhard, Christoph"
19,"Schurzfleisch, Konrad Samuel (1641-1708)",3562,469,"Schurz meat, Konrad Samuel (1641-1708)"
19,aus dem Rötteln- und Sausenberger Archiv,6644,464,from the Rötteln- and Sausenberger archive
19,Wertheimer Zettel,511,459,Wertheimer list
19,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,445,University Museum of Art and Cultural History (Marburg)
19,"Schumacher, Klaus-Dieter (Fotograf)",32,443,"Schumacher, Klaus-Dieter (Photographer)"
19,"Conring, Hermann (1606-1681)",21784,434,"Conring, Hermann (1606-1681)"
